ID,Label,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
220,7,7,7,1,1,0.955522,0.955536,0.000011,0.000002,1.000000,1.000000,True,156908,78272,78622,0,71,471.1952
221,2,2,2,1,1,0.753355,0.753082,0.000063,0.000061,1.000000,0.999939,True,157620,78454,79152,0,71,473.3333
222,2,2,2,1,1,0.660812,0.660400,0.000082,0.000061,1.000000,0.999939,True,193698,79287,114397,0,71,581.6757
223,7,7,7,1,1,0.946428,0.946442,0.000010,0.000000,1.000000,1.000000,True,157545,78269,79262,0,71,473.1081
224,1,1,1,1,1,0.413492,0.411926,0.000308,0.003087,1.000000,0.996918,True,155086,77679,77393,0,71,465.7237
225,2,2,2,1,1,0.713331,0.713135,0.000052,0.000031,1.000000,0.999969,True,156200,77648,78538,0,71,469.0691
226,8,8,8,1,1,0.988117,0.988281,0.000030,-0.000029,1.000000,1.000031,True,157070,78272,78784,0,71,471.6817
227,4,4,4,1,1,0.706778,0.706482,0.000059,0.000000,1.000000,1.000000,True,158644,79828,78802,0,71,476.4084
228,1,1,1,1,1,0.822439,0.822357,0.000021,0.000000,1.000000,1.000000,True,158055,78999,79042,0,71,474.6396
229,7,7,7,1,1,0.752325,0.752136,0.000041,0.000092,1.000000,0.999908,True,157985,78608,79363,0,71,474.4294
230,3,3,3,1,1,0.877651,0.877472,0.000043,0.000092,1.000000,0.999908,True,155070,77571,77485,0,71,465.6757
231,3,3,3,1,1,0.870869,0.870850,0.000012,0.000000,1.000000,1.000000,True,156555,78344,78197,0,71,470.1351
232,8,8,8,1,1,0.815264,0.815216,0.000033,0.000002,1.000000,1.000000,True,172463,78669,93780,0,71,517.9069
233,8,8,8,1,1,0.923567,0.923553,0.000017,0.000000,1.000000,1.000000,True,157775,78526,79235,0,71,473.7988
234,7,7,7,1,1,0.818318,0.818207,0.000036,0.000031,1.000000,0.999969,True,159624,79639,79971,0,71,479.3514
235,9,9,9,1,1,0.726034,0.725800,0.000044,0.000061,1.000000,0.999939,True,157955,79175,78766,0,71,474.3393
236,2,2,2,1,1,0.926873,0.926819,0.000022,0.000001,1.000000,1.000000,True,155438,77875,77549,0,71,466.7808
237,2,2,2,1,1,0.946674,0.946747,0.000030,0.000004,1.000000,1.000000,True,156634,78001,78619,0,71,470.3724
238,4,4,4,1,1,0.968078,0.968201,0.000032,0.000003,1.000000,1.000000,True,157459,78394,79051,0,71,472.8498
239,1,1,1,1,1,0.963430,0.963470,0.000010,0.000000,1.000000,1.000000,True,157749,78736,78999,0,71,473.7207
240,5,5,5,1,1,0.976920,0.977051,0.000023,0.000192,1.000000,1.000031,True,156579,77901,78664,0,71,470.2072
241,9,9,9,1,1,0.774445,0.774353,0.000033,0.000000,1.000000,1.000000,True,157501,78836,78651,0,71,472.9760
242,8,8,8,1,1,0.980016,0.980103,0.000018,-0.000030,1.000000,1.000031,True,170332,90127,80191,0,71,511.5075
243,7,7,7,1,1,0.777414,0.777161,0.000062,0.000033,1.000000,0.999969,True,156898,79041,77843,0,71,471.1652
244,2,2,2,1,1,0.766127,0.765869,0.000054,0.000000,1.000000,1.000000,True,157535,78095,79426,0,71,473.0781
245,3,3,3,1,1,0.700072,0.698120,0.000250,0.002506,1.000000,0.997498,True,156182,77521,78647,0,71,469.0150
246,0,0,0,1,1,0.979331,0.979462,0.000026,-0.000029,1.000000,1.000031,True,158408,78547,79847,0,71,475.6997
247,4,2,2,1,0,0.613938,0.612335,0.000223,0.002231,1.000000,0.997772,True,156264,77602,78648,0,71,469.2613
248,4,4,4,1,1,0.949966,0.949982,0.000025,-0.000028,1.000000,1.000031,True,154657,77301,77342,0,71,464.4354
249,2,2,2,1,1,0.914430,0.914368,0.000022,0.000032,1.000000,0.999969,True,157120,78144,78962,0,71,471.8318
250,4,4,4,1,1,0.892195,0.892120,0.000029,0.000001,1.000000,1.000000,True,157222,78384,78824,0,71,472.1381
251,1,1,1,1,1,0.789897,0.789764,0.000032,0.000000,1.000000,1.000000,True,159083,80103,78966,0,71,477.7267
252,9,9,9,1,1,0.977814,0.977966,0.000031,0.000102,1.000000,1.000061,True,172328,77989,94325,0,71,517.5015
253,5,5,5,1,1,0.970623,0.970703,0.000025,0.000002,1.000000,1.000000,True,157046,77973,79059,0,71,471.6096
254,7,7,7,1,1,0.924566,0.924530,0.000020,-0.000030,1.000000,1.000031,True,156493,78562,77917,0,71,469.9489
255,7,7,7,1,1,0.782807,0.782654,0.000040,-0.000030,1.000000,1.000031,True,155198,77825,77359,0,71,466.0601
256,2,2,2,1,1,0.858014,0.857910,0.000029,0.000032,1.000000,0.999969,True,157435,77922,79499,0,71,472.7778
257,8,8,8,1,1,0.881032,0.880951,0.000035,-0.000030,1.000000,1.000031,True,154952,77189,77749,0,71,465.3213
258,2,2,2,1,1,0.924166,0.924225,0.000021,-0.000029,1.000000,1.000031,True,157008,78210,78784,0,69,471.4955
259,6,6,6,1,1,0.486628,0.486145,0.000110,0.000031,0.999999,0.999969,True,157569,78480,79075,0,71,473.1802
260,8,8,8,1,1,0.981728,0.981812,0.000022,0.000006,1.000000,1.000000,True,157428,78614,78800,0,71,472.7568
261,5,5,5,1,1,0.977638,0.977722,0.000014,-0.000060,1.000000,1.000061,True,154683,77538,77131,0,71,464.5135
262,7,7,7,1,1,0.983400,0.983490,0.000021,0.000247,1.000000,1.000000,True,168106,90112,77980,0,71,504.8228
263,7,7,7,1,1,0.920703,0.920685,0.000018,-0.000058,1.000000,1.000061,True,158943,80271,78658,0,71,477.3063
264,9,9,9,1,1,0.789406,0.789093,0.000071,0.000001,1.000000,1.000000,True,156879,79008,77857,0,71,471.1081
265,1,1,1,1,1,0.980411,0.980530,0.000025,-0.000020,1.000000,1.000031,True,172124,78907,93203,0,71,516.8889
266,8,8,8,1,1,0.778566,0.778412,0.000038,-0.000030,1.000000,1.000031,True,157558,78630,78914,0,71,473.1471
267,1,1,1,1,1,0.981249,0.981323,0.000016,0.000002,1.000000,1.000000,True,155105,77475,77616,0,71,465.7808
268,8,8,8,1,1,0.860349,0.860321,0.000022,-0.000030,1.000000,1.000031,True,155842,77616,78212,0,71,467.9940
269,0,0,0,1,1,0.931777,0.931824,0.000017,0.000001,1.000000,1.000000,True,156854,78096,78744,0,71,471.0330
270,3,3,3,1,1,0.971408,0.971436,0.000018,0.000284,1.000000,1.000000,True,156440,78706,77720,0,71,469.7898
271,0,0,0,1,1,0.967212,0.967316,0.000030,0.000001,1.000000,1.000000,True,154578,77484,77080,0,71,464.1982
272,1,1,1,1,1,0.966844,0.966919,0.000019,0.000000,1.000000,1.000000,True,157615,78842,78759,0,71,473.3183
273,9,9,9,1,1,0.760917,0.760864,0.000022,0.000002,1.000000,1.000000,True,154963,77565,77384,0,71,465.3544
274,9,9,9,1,1,0.932012,0.932068,0.000026,0.000373,1.000000,0.999969,True,169054,89229,79811,0,71,507.6697
275,4,4,4,1,1,0.920573,0.920624,0.000023,-0.000028,1.000000,1.000031,True,157147,78146,78987,0,71,471.9129
276,1,1,1,1,1,0.948746,0.948853,0.000025,0.000002,1.000000,1.000000,True,156846,78802,78030,0,71,471.0090
277,8,8,8,1,1,0.981196,0.981323,0.000024,-0.000030,1.000000,1.000031,True,174397,78154,96229,0,69,523.7147
278,2,2,2,1,1,0.869434,0.869354,0.000035,-0.000030,1.000000,1.000031,True,157723,78758,78951,0,71,473.6426
279,1,1,1,1,1,0.953171,0.953186,0.000013,0.000032,1.000000,0.999969,True,155720,77967,77739,0,71,467.6276
280,2,2,2,1,1,0.975918,0.976013,0.000021,0.000417,1.000000,1.000031,True,155583,77885,77684,0,71,467.2162
281,9,9,9,1,1,0.973794,0.973877,0.000023,-0.000030,1.000000,1.000031,True,157777,78751,79012,0,71,473.8048
282,7,7,7,1,1,0.552844,0.551300,0.000203,0.002017,1.000000,0.997986,True,156915,77632,79269,0,71,471.2162
283,5,5,5,1,1,0.985906,0.986023,0.000026,0.000006,1.000000,1.000000,True,158369,78119,80236,0,71,475.5826
284,9,9,9,1,1,0.970474,0.970520,0.000023,-0.000019,1.000000,1.000031,True,156117,77339,78764,0,71,468.8198
285,2,2,2,1,1,0.965648,0.965729,0.000019,-0.000060,1.000000,1.000061,True,155664,78061,77589,0,71,467.4595
286,6,6,6,1,1,0.843724,0.843689,0.000019,0.000032,1.000000,0.999969,True,155332,77433,77885,0,71,466.4625
287,4,4,4,1,1,0.882091,0.882111,0.000013,-0.000030,1.000000,1.000031,True,173105,79029,94062,0,71,519.8348
288,1,1,1,1,1,0.864371,0.864258,0.000031,0.000000,1.000000,1.000000,True,154319,76957,77348,0,71,463.4204
289,5,5,5,1,1,0.881234,0.881256,0.000016,-0.000030,1.000000,1.000031,True,155469,77823,77632,0,71,466.8739
290,8,8,8,1,1,0.777286,0.776978,0.000065,0.000000,1.000000,1.000000,True,156602,77623,78965,0,71,470.2763
291,2,2,2,1,1,0.950214,0.950256,0.000022,0.000669,1.000000,1.000031,True,155617,78409,77194,0,71,467.3183
292,9,9,9,1,1,0.932169,0.932159,0.000015,0.000001,1.000000,1.000000,True,157367,78744,78609,0,71,472.5736
293,2,2,2,1,1,0.958537,0.958557,0.000015,0.000031,1.000000,0.999969,True,157876,78534,79328,0,71,474.1021
294,0,0,0,1,1,0.942325,0.942291,0.000016,0.000061,1.000000,0.999939,True,155463,77910,77539,0,71,466.8559
295,4,4,4,1,1,0.967184,0.967255,0.000017,-0.000021,1.000000,1.000031,True,157818,79229,78575,0,71,473.9279
296,0,0,0,1,1,0.992187,0.992371,0.000031,-0.000058,1.000000,1.000061,True,156472,78001,78457,0,71,469.8859
297,0,0,0,1,1,0.929339,0.929443,0.000027,0.000062,1.000000,0.999939,True,169320,90137,79169,0,71,508.4685
298,2,2,2,1,1,0.870629,0.870605,0.000023,0.000002,1.000000,1.000000,True,155230,77899,77317,0,71,466.1562
299,8,8,8,1,1,0.985447,0.985504,0.000015,0.000001,1.000000,1.000000,True,159095,79915,79166,0,71,477.7628
300,4,4,4,1,1,0.690718,0.690430,0.000058,0.000061,1.000000,0.999939,True,154080,76644,77422,0,71,462.7027
301,7,7,7,1,1,0.920812,0.920959,0.000027,-0.000030,1.000000,1.000031,True,156146,77774,78358,0,71,468.9069
302,1,1,1,1,1,0.959735,0.959808,0.000013,-0.000059,1.000000,1.000061,True,155986,77385,78587,0,71,468.4264
303,2,2,2,1,1,0.524434,0.523010,0.000188,0.001864,1.000000,0.998138,True,155422,78120,77288,0,71,466.7327
304,4,4,4,1,1,0.962081,0.962189,0.000020,-0.000030,1.000000,1.000031,True,157795,79434,78347,0,71,473.8589
305,0,0,0,1,1,0.838570,0.838501,0.000029,0.000000,1.000000,1.000000,True,158650,79046,79590,0,71,476.4264
306,2,2,2,1,1,0.976459,0.976532,0.000022,-0.000023,1.000000,1.000031,True,156541,77766,78761,0,71,470.0931
307,7,7,7,1,1,0.794461,0.794342,0.000035,0.000000,1.000000,1.000000,True,155729,78090,77625,0,71,467.6547
308,4,4,4,1,1,0.692894,0.692688,0.000054,0.000031,1.000000,0.999969,True,174326,79079,95233,0,71,523.5015
309,3,3,3,1,1,0.973251,0.973358,0.000026,-0.000019,1.000000,1.000031,True,155022,77502,77506,0,71,465.5315
310,3,3,3,1,1,0.940641,0.940704,0.000025,0.000063,1.000000,0.999939,True,157970,78512,79444,0,71,474.3844
311,0,0,0,1,1,0.953895,0.953979,0.000021,-0.000030,1.000000,1.000031,True,156860,77955,78891,0,71,471.0511
312,0,0,0,1,1,0.972751,0.972839,0.000018,0.000001,1.000000,1.000000,True,156049,78444,77591,0,71,468.6156
313,3,3,3,1,1,0.958880,0.958923,0.000017,0.000002,1.000000,1.000000,True,155235,77504,77717,0,71,466.1712
314,1,1,1,1,1,0.976090,0.976196,0.000020,-0.000056,1.000000,1.000061,True,157525,78579,78932,0,71,473.0480
315,9,9,9,1,1,0.978396,0.978516,0.000023,0.000373,1.000000,1.000031,True,155981,78466,77501,0,71,468.4114
316,6,6,6,1,1,0.825029,0.824982,0.000021,0.000000,1.000000,1.000000,True,156042,77859,78169,0,71,468.5946
317,5,5,5,1,1,0.949798,0.949799,0.000013,-0.000030,1.000000,1.000031,True,157551,78770,78767,0,71,473.1261
318,2,2,2,1,1,0.551595,0.550079,0.000202,0.002017,1.000000,0.997986,True,168648,88995,79639,0,71,506.4505
319,5,5,5,1,1,0.990715,0.990845,0.000022,0.000136,1.000000,1.000092,True,168770,78282,90474,0,71,506.8168
320,9,9,9,1,1,0.335884,0.334198,0.000372,0.003731,0.999999,0.996277,True,158143,79237,78892,0,71,474.9039
321,2,7,7,1,0,0.529781,0.528381,0.000202,0.001986,1.000000,0.998016,True,155082,77852,77216,0,71,465.7117
322,9,9,9,1,1,0.974003,0.974091,0.000027,0.000181,1.000000,1.000000,True,155064,77290,77760,0,71,465.6577
323,3,3,3,1,1,0.967902,0.967957,0.000017,0.000812,1.000000,0.999969,True,156881,77936,78931,0,71,471.1141
324,0,0,0,1,1,0.785107,0.785034,0.000016,-0.000000,1.000000,1.000000,True,156022,77961,78047,0,71,468.5345
325,4,4,4,1,1,0.596773,0.596649,0.000031,0.000000,1.000000,1.000000,True,155292,78285,76993,0,71,466.3423
326,2,2,2,1,1,0.703419,0.703156,0.000068,0.000380,1.000000,0.999939,True,157909,78944,78951,0,71,474.2012
327,0,0,0,1,1,0.985646,0.985748,0.000021,0.000001,1.000000,1.000000,True,154335,77147,77174,0,71,463.4685
328,7,7,7,1,1,0.759326,0.759094,0.000051,0.000000,1.000000,1.000000,True,172617,91378,81225,0,71,518.3694
329,1,1,1,1,1,0.979755,0.979889,0.000031,0.000002,1.000000,1.000000,True,157160,78000,79146,0,71,471.9520
330,1,1,1,1,1,0.969999,0.970062,0.000013,-0.000060,1.000000,1.000061,True,156042,77712,78316,0,71,468.5946
331,2,2,2,1,1,0.963877,0.963959,0.000022,-0.000059,1.000000,1.000061,True,155701,78269,77418,0,71,467.5706
332,1,1,1,1,1,0.969540,0.969574,0.000015,0.000001,1.000000,1.000000,True,157480,78454,79012,0,69,472.9129
333,5,5,5,1,1,0.977315,0.977448,0.000024,0.000240,1.000000,1.000031,True,154664,77034,77616,0,71,464.4565
334,3,3,3,1,1,0.938930,0.938934,0.000017,0.000002,1.000000,1.000000,True,154884,77849,77021,0,71,465.1171
335,3,3,3,1,1,0.908835,0.908875,0.000015,-0.000030,1.000000,1.000031,True,157866,78632,79220,0,71,474.0721
336,9,9,9,1,1,0.876249,0.876160,0.000029,0.000062,1.000000,0.999939,True,156556,78190,78352,0,71,470.1381
337,7,7,7,1,1,0.829244,0.829163,0.000027,0.000002,1.000000,1.000000,True,157925,78743,79168,0,71,474.2492
338,8,8,8,1,1,0.947040,0.947083,0.000016,-0.000060,1.000000,1.000061,True,172155,78307,93834,0,71,516.9820
339,6,6,6,1,1,0.666406,0.666229,0.000047,0.000031,1.000000,0.999969,True,177903,98392,79497,0,71,534.2432
340,5,5,5,1,1,0.612911,0.611481,0.000224,0.002230,1.000000,0.997772,True,160511,81374,79123,0,71,482.0150
341,6,6,6,1,1,0.445224,0.444183,0.000174,0.001741,1.000000,0.998260,True,156180,77905,78261,0,71,469.0090
342,1,1,1,1,1,0.968227,0.968292,0.000018,-0.000030,1.000000,1.000031,True,154702,77657,77031,0,71,464.5706
343,3,3,3,1,1,0.950786,0.950836,0.000025,0.000032,1.000000,0.999969,True,153999,76887,77098,0,71,462.4595
344,8,8,8,1,1,0.926401,0.926361,0.000029,0.000005,1.000000,1.000000,True,157434,77466,79954,0,71,472.7748
345,1,1,1,1,1,0.979194,0.979279,0.000019,-0.000029,1.000000,1.000031,True,154266,76911,77341,0,71,463.2613
346,0,0,0,1,1,0.914232,0.914154,0.000029,0.000031,1.000000,0.999969,True,155080,76835,78231,0,71,465.7057
347,5,5,5,1,1,0.983164,0.983246,0.000017,0.000002,1.000000,1.000000,True,167967,87983,79970,0,71,504.4054
348,1,1,1,1,1,0.856350,0.856201,0.000039,-0.000061,1.000000,1.000061,True,154694,77376,77304,0,71,464.5465
349,3,3,3,1,1,0.651271,0.649628,0.000237,0.002353,1.000000,0.997650,True,154585,77124,77447,0,71,464.2192
350,1,1,1,1,1,0.959023,0.959106,0.000022,-0.000029,1.000000,1.000031,True,157004,78309,78681,0,71,471.4835
351,5,5,5,1,1,0.997954,0.998077,0.000025,0.000308,1.000000,1.000000,True,154603,77244,77345,0,71,464.2733
352,5,5,5,1,1,0.980942,0.981049,0.000022,0.000003,1.000000,1.000000,True,157553,76395,81144,0,71,473.1321
353,6,6,6,1,1,0.920765,0.920807,0.000016,-0.000030,1.000000,1.000031,True,158821,79817,78990,0,71,476.9399
354,1,1,1,1,1,0.777990,0.777863,0.000029,0.000031,1.000000,0.999969,True,154490,77082,77394,0,71,463.9339
355,8,8,8,1,1,0.924443,0.924500,0.000019,-0.000060,1.000000,1.000061,True,154534,76832,77688,0,68,464.0661
356,5,5,5,1,1,0.998395,0.998505,0.000022,0.001100,1.000000,1.000000,True,158631,78171,80446,0,71,476.3694
357,1,1,1,1,1,0.704147,0.702148,0.000253,0.002536,1.000000,0.997467,True,168492,76660,91818,0,71,505.9820
358,7,7,7,1,1,0.757937,0.757782,0.000035,0.000031,1.000000,0.999969,True,153637,76388,77235,0,71,461.3724
359,9,9,9,1,1,0.756015,0.755768,0.000058,0.000031,1.000000,0.999969,True,157045,78496,78535,0,71,471.6066
360,4,4,4,1,1,0.986689,0.986755,0.000014,0.000003,1.000000,1.000000,True,154449,76624,77811,0,71,463.8108
361,6,6,6,1,1,0.994388,0.994537,0.000027,0.000395,1.000000,1.000031,True,154058,76410,77634,0,71,462.6366
362,2,2,2,1,1,0.678536,0.678284,0.000054,0.000092,1.000000,0.999908,True,157269,78232,79023,0,71,472.2793
363,2,2,2,1,1,0.931590,0.931641,0.000018,0.000004,1.000000,1.000000,True,154602,77381,77207,0,71,464.2703
364,5,5,5,1,1,0.998868,0.998993,0.000025,0.000799,1.000000,1.000000,True,155837,78135,77688,0,71,467.9790
365,0,0,0,1,1,0.930205,0.930237,0.000012,0.000031,1.000000,0.999969,True,156856,77596,79246,0,71,471.0390
366,6,6,6,1,1,0.776285,0.776001,0.000063,0.000000,1.000000,1.000000,True,170861,90922,79925,0,71,513.0961
367,5,5,5,1,1,0.969209,0.969269,0.000017,0.000031,1.000000,0.999969,True,154997,77776,77207,0,71,465.4565
368,6,6,6,1,1,0.817564,0.817413,0.000042,0.000001,1.000000,1.000000,True,158075,78434,79627,0,71,474.6997
369,3,3,3,1,1,0.760722,0.760468,0.000059,0.000031,1.000000,0.999969,True,154407,77419,76974,0,71,463.6847
370,7,7,7,1,1,0.913949,0.913910,0.000020,0.000063,1.000000,0.999939,True,154250,76695,77541,0,71,463.2132
371,2,2,2,1,1,0.983641,0.983704,0.000018,0.000096,1.000000,1.000031,True,157264,78548,78702,0,71,472.2643
372,0,0,0,1,1,0.864170,0.864105,0.000022,0.000000,1.000000,1.000000,True,153780,76808,76958,0,71,461.8018
373,8,8,8,1,1,0.945216,0.945282,0.000020,-0.000030,1.000000,1.000031,True,153816,77211,76591,0,71,461.9099
374,8,8,8,1,1,0.942034,0.942078,0.000015,0.000000,1.000000,1.000000,True,156506,77654,78838,0,71,469.9880
375,5,5,5,1,1,0.998496,0.998596,0.000020,0.000447,1.000000,1.000000,True,171796,92611,79171,0,71,515.9039
376,4,4,4,1,1,0.812315,0.812286,0.000026,0.000002,1.000000,1.000000,True,154175,76972,77189,0,71,462.9880
377,1,1,1,1,1,0.888383,0.888275,0.000028,-0.000030,1.000000,1.000031,True,156136,77797,78325,0,71,468.8769
378,1,1,1,1,1,0.947316,0.947449,0.000031,0.000003,1.000000,1.000000,True,152502,75618,76870,0,71,457.9640
379,4,4,4,1,1,0.953261,0.953369,0.000028,0.000035,1.000000,0.999969,True,155257,77506,77737,0,71,466.2372
380,0,0,0,1,1,0.926712,0.926697,0.000020,0.000000,1.000000,1.000000,True,158447,80210,78223,0,71,475.8168
381,3,3,3,1,1,0.575764,0.574188,0.000217,0.002169,1.000000,0.997833,True,154211,77622,76575,0,71,463.0961
382,3,3,3,1,1,0.965105,0.965149,0.000014,-0.000029,1.000000,1.000031,True,154867,77602,77251,0,71,465.0661
383,7,7,7,1,1,0.798166,0.797943,0.000055,0.000031,1.000000,0.999969,True,157379,78124,79241,0,71,472.6096
384,6,6,6,1,1,0.978049,0.978149,0.000021,0.000373,1.000000,1.000061,True,155092,77749,77329,0,71,465.7417
385,1,1,1,1,1,0.879931,0.879852,0.000024,0.000000,1.000000,1.000000,True,167096,76670,90412,0,71,501.7898
386,6,6,6,1,1,0.783283,0.783142,0.000036,0.000031,1.000000,0.999969,True,157206,78220,78972,0,71,472.0901
387,2,2,2,1,1,0.851901,0.851776,0.000035,0.000031,1.000000,0.999969,True,155035,77689,77332,0,71,465.5706
388,1,1,1,1,1,0.862939,0.862885,0.000026,0.000000,1.000000,1.000000,True,154552,77197,77341,0,71,464.1201
389,9,9,9,1,1,0.870759,0.870697,0.000029,-0.000030,1.000000,1.000031,True,157393,78477,78902,0,71,472.6517
390,2,2,2,1,1,0.867305,0.867218,0.000030,0.000000,1.000000,1.000000,True,153974,77098,76862,0,71,462.3844
391,8,8,8,1,1,0.880264,0.880219,0.000018,-0.000030,1.000000,1.000031,True,155036,77248,77774,0,71,465.5736
392,6,6,6,1,1,0.975563,0.975647,0.000019,-0.000058,1.000000,1.000061,True,157690,78841,78835,0,71,473.5435
393,1,1,1,1,1,0.936367,0.936401,0.000022,0.000001,1.000000,1.000000,True,154622,77400,77208,0,71,464.3303
394,9,9,9,1,1,0.526935,0.525513,0.000192,0.001925,1.000000,0.998077,True,170864,90496,80354,0,71,513.1051
395,5,5,5,1,1,0.992256,0.992432,0.000031,-0.000012,1.000000,1.000061,True,156533,78253,78266,0,71,470.0691
396,2,2,2,1,1,0.956641,0.956635,0.000015,0.000001,1.000000,1.000000,True,154263,77439,76810,0,71,463.2523
397,5,5,5,1,1,0.935949,0.936005,0.000016,0.000001,1.000000,1.000000,True,155280,77687,77579,0,71,466.3063
398,4,4,4,1,1,0.955686,0.955688,0.000014,0.000093,1.000000,0.999908,True,155672,76995,78663,0,71,467.4835
399,4,4,4,1,1,0.988990,0.989105,0.000019,-0.000058,1.000000,1.000061,True,153521,76287,77220,0,71,461.0240
400,2,2,2,1,1,0.634415,0.634247,0.000037,0.000000,1.000000,1.000000,True,153361,76913,76434,0,71,460.5435
401,8,8,8,1,1,0.940578,0.940582,0.000013,0.000031,1.000000,0.999969,True,157182,77989,79179,0,71,472.0180
402,3,3,3,1,1,0.951842,0.951965,0.000026,-0.000027,1.000000,1.000031,True,154737,77251,77472,0,71,464.6757
403,8,8,8,1,1,0.785862,0.785706,0.000036,0.000000,1.000000,1.000000,True,170044,91168,78862,0,71,510.6426
404,2,2,2,1,1,0.683531,0.683228,0.000065,0.000031,1.000000,0.999969,True,157766,79265,78487,0,71,473.7718
405,4,4,4,1,1,0.985054,0.985138,0.000020,-0.000026,1.000000,1.000031,True,154150,76828,77308,0,71,462.9129
406,5,5,5,1,1,0.897558,0.897552,0.000009,0.000000,1.000000,1.000000,True,154730,77104,77612,0,71,464.6547
407,0,0,0,1,1,0.986440,0.986603,0.000030,-0.000029,1.000000,1.000031,True,156560,77844,78702,0,71,470.1502
408,3,3,3,1,1,0.924079,0.924103,0.000015,-0.000061,1.000000,1.000061,True,153034,76046,76974,0,71,459.5616
409,1,1,1,1,1,0.942566,0.942566,0.000009,0.000000,1.000000,1.000000,True,156015,78112,77889,0,71,468.5135
410,7,7,7,1,1,0.983586,0.983673,0.000021,0.000227,1.000000,1.000000,True,158115,79488,78613,0,71,474.8198
411,7,7,7,1,1,0.619413,0.617859,0.000217,0.002169,1.000000,0.997833,True,154874,77369,77491,0,71,465.0871
412,5,5,5,1,1,0.863530,0.863495,0.000013,0.000031,1.000000,0.999969,True,153821,76371,77436,0,71,461.9249
413,7,7,7,1,1,0.849044,0.848877,0.000051,0.000001,1.000000,1.000000,True,170508,77956,92538,0,71,512.0360
414,9,9,9,1,1,0.903244,0.903198,0.000013,0.000031,1.000000,0.999969,True,154923,77544,77365,0,71,465.2342
415,7,7,7,1,1,0.819528,0.819427,0.000024,0.000031,1.000000,0.999969,True,154941,77632,77295,0,71,465.2883
416,1,1,1,1,1,0.962710,0.962799,0.000017,-0.000060,1.000000,1.000061,True,158355,79496,78845,0,71,475.5405
417,9,9,9,1,1,0.739034,0.738831,0.000043,0.000000,1.000000,1.000000,True,154460,77011,77435,0,71,463.8438
418,2,2,2,1,1,0.918779,0.918793,0.000021,-0.000029,1.000000,1.000031,True,156072,78516,77542,0,71,468.6847
419,1,1,1,1,1,0.949715,0.949768,0.000010,-0.000030,1.000000,1.000031,True,158360,79657,78689,0,71,475.5556
420,4,8,8,1,0,0.271974,0.270538,0.000403,0.004037,1.000000,0.995972,True,154988,77019,77955,0,71,465.4294
421,2,2,2,1,1,0.715134,0.714813,0.000078,0.000001,1.000000,1.000000,True,154787,77137,77636,0,71,464.8258
422,9,9,9,1,1,0.969109,0.969116,0.000007,0.000214,1.000000,1.000000,True,170186,91225,78947,0,71,511.0691
423,2,2,2,1,1,0.951618,0.951721,0.000024,0.000032,1.000000,0.999969,True,168530,76816,91700,0,71,506.0961
