ID,Label,Name,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,Top5_HW,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
135,91,trout,91,91,1,1,0.698515,0.698883,91:0.698883;32:0.113281;73:0.017181;67:0.011230;27:0.007751,0.000015,0.000102,1.000000,0.999908,True,161788,81358,80416,0,71,485.8498
136,60,plain,60,60,1,1,0.855780,0.856628,60:0.856628;17:0.023438;19:0.006989;15:0.005035;71:0.005035,0.000021,-0.000014,1.000000,1.000031,True,160308,81312,78982,0,71,481.4054
137,64,possum,64,64,1,1,0.337676,0.337433,64:0.337433;15:0.152618;19:0.061279;65:0.043091;3:0.033966,0.000015,0.000768,1.000000,0.999237,True,161938,81107,80817,0,71,486.3003
138,52,oak_tree,52,52,1,1,0.806712,0.807465,52:0.807465;47:0.060974;59:0.034515;96:0.028259;85:0.002472,0.000025,0.000246,1.000000,0.999786,True,176831,80896,95921,0,71,531.0240
139,23,cloud,23,23,1,1,0.966500,0.926117,23:0.926117;71:0.017456;60:0.016022;49:0.005615;33:0.002014,0.000810,0.014672,0.999882,1.000244,True,159475,80611,78850,0,71,478.9039
140,4,beaver,74,74,1,0,0.287734,0.287567,74:0.287567;4:0.198975;63:0.102478;50:0.044861;42:0.023743,0.000015,0.000829,1.000000,0.999176,True,161344,82554,78776,0,71,484.5165
141,11,boy,11,11,1,1,0.555398,0.555298,11:0.555298;2:0.174744;35:0.155945;98:0.019592;41:0.010803,0.000017,0.000072,1.000000,0.999939,True,161536,82108,79414,0,71,485.0931
142,52,oak_tree,52,52,1,1,0.777614,0.778168,52:0.778168;47:0.090881;96:0.035919;59:0.031860;49:0.002441,0.000023,0.000122,1.000000,0.999908,True,158462,80390,78058,0,71,475.8619
143,37,house,85,85,1,0,0.123188,0.123047,85:0.123047;37:0.088684;17:0.085846;96:0.040222;89:0.040222,0.000016,0.001347,0.999999,0.998657,True,162003,82125,79864,0,71,486.4955
144,24,cockroach,24,24,1,1,0.823823,0.824554,24:0.824554;7:0.113617;79:0.003723;77:0.002808;67:0.001892,0.000024,-0.000021,1.000000,1.000061,True,160000,81667,78319,0,71,480.4805
145,95,whale,95,95,1,1,0.919442,0.845276,95:0.845276;12:0.061951;30:0.043823;69:0.015686;71:0.002350,0.001484,0.024782,0.998847,1.000031,True,159967,80749,79204,0,71,480.3814
146,25,couch,58,58,1,0,0.400109,0.399902,58:0.399902;25:0.063934;13:0.058472;85:0.039581;20:0.036285,0.000016,0.000829,1.000000,0.999176,True,161101,81569,79518,0,71,483.7868
147,39,keyboard,39,39,1,1,0.914640,0.915863,39:0.915863;23:0.003693;25:0.003265;32:0.002869;96:0.002533,0.000028,0.000257,1.000000,0.999786,True,162162,82094,80054,0,69,486.9730
148,51,mushroom,51,51,1,1,0.925451,0.915161,51:0.915161;92:0.028595;62:0.011017;70:0.004181;54:0.003906,0.000209,0.001019,0.999987,1.000092,True,160442,81563,78865,0,71,481.8078
149,58,pickup_truck,58,58,1,1,0.819042,0.819916,58:0.819916;13:0.084778;41:0.004242;81:0.004150;19:0.003967,0.000023,0.000113,1.000000,0.999908,True,176749,81304,95431,0,71,530.7778
150,58,pickup_truck,58,58,1,1,0.766608,0.767242,58:0.767242;41:0.028198;89:0.020386;13:0.008911;5:0.006531,0.000018,-0.000115,1.000000,1.000122,True,158713,80297,78402,0,71,476.6156
151,77,snail,77,77,1,1,0.637786,0.638031,77:0.638031;99:0.037048;18:0.035950;78:0.034454;16:0.024597,0.000015,-0.000174,1.000000,1.000183,True,160178,81871,78293,0,71,481.0150
152,18,caterpillar,97,97,1,0,0.132996,0.132874,97:0.132874;18:0.109039;66:0.084991;27:0.070709;44:0.055115,0.000014,0.001103,1.000000,0.998901,True,160632,81592,79026,0,71,482.3784
153,59,pine_tree,60,60,1,0,0.453239,0.453247,60:0.453247;49:0.099487;17:0.058655;90:0.057587;68:0.032074,0.000013,0.000739,1.000000,0.999268,True,179230,80992,98224,0,71,538.2282
154,45,lobster,84,84,1,0,0.102321,0.102203,84:0.102203;45:0.070709;29:0.066986;5:0.059631;44:0.052490,0.000017,0.001377,0.999999,0.998627,True,159580,81387,78179,0,71,479.2192
155,66,raccoon,66,66,1,1,0.957586,0.941772,66:0.941772;72:0.006378;64:0.005981;55:0.004395;4:0.004181,0.000319,0.002313,0.999992,1.000305,True,160900,81209,79677,0,71,483.1832
156,58,pickup_truck,58,58,1,1,0.856420,0.857330,58:0.857330;13:0.024963;85:0.009399;0:0.004578;75:0.004150,0.000023,0.000110,1.000000,0.999908,True,160712,81622,79076,0,71,482.6186
157,20,chair,20,20,1,1,0.797149,0.797821,20:0.797821;5:0.044495;84:0.016449;25:0.009338;94:0.007263,0.000018,-0.000082,1.000000,1.000092,True,160414,81284,79116,0,71,481.7237
158,24,cockroach,79,79,1,0,0.417169,0.416992,79:0.416992;24:0.218903;7:0.176758;77:0.023560;6:0.016388,0.000021,0.000874,1.000000,0.999146,True,162967,82767,80186,0,71,489.3904
159,4,beaver,80,80,1,0,0.387954,0.387787,80:0.387787;50:0.140106;36:0.052856;74:0.044067;63:0.031342,0.000015,0.000678,1.000000,0.999329,True,160752,81228,79510,0,71,482.7387
160,36,hamster,36,36,1,1,0.894765,0.895782,36:0.895782;50:0.018951;61:0.003815;65:0.003265;80:0.002747,0.000024,0.000100,1.000000,0.999939,True,160723,82021,78688,0,71,482.6517
161,8,bicycle,8,8,1,1,0.925843,0.926910,8:0.926910;89:0.003510;9:0.003448;46:0.002655;48:0.002533,0.000024,0.000099,1.000000,0.999939,True,160582,80937,79631,0,71,482.2282
162,87,television,87,87,1,1,0.385951,0.385864,87:0.385864;40:0.117523;86:0.045319;39:0.033905;84:0.029053,0.000013,0.000829,1.000000,0.999176,True,175455,96255,79186,0,71,526.8919
163,10,bowl,10,10,1,1,0.687213,0.687561,10:0.687561;61:0.060272;28:0.054688;16:0.026520;0:0.016357,0.000016,-0.000024,1.000000,1.000031,True,159133,80590,78529,0,71,477.8769
164,30,dolphin,73,73,1,0,0.073662,0.073547,73:0.073547;50:0.070618;2:0.069092;35:0.053711;30:0.050201,0.000018,0.001471,0.999999,0.998535,True,160153,81984,78155,0,71,480.9399
165,47,maple_tree,52,52,1,0,0.453813,0.453674,52:0.453674;47:0.278656;59:0.070801;96:0.038177;36:0.005035,0.000019,0.000772,1.000000,0.999237,True,160571,81433,79124,0,71,482.1952
166,54,orchid,54,54,1,1,0.992275,0.949951,54:0.949951;57:0.003204;40:0.002838;61:0.002808;92:0.002472,0.000848,0.028913,0.999972,1.000122,True,160812,81807,78991,0,71,482.9189
167,99,worm,99,99,1,1,0.100307,0.100159,99:0.100159;44:0.070831;57:0.038086;18:0.034821;15:0.034729,0.000017,0.001438,0.999999,0.998566,True,161950,81584,80352,0,71,486.3363
168,51,mushroom,51,51,1,1,0.848395,0.849274,51:0.849274;77:0.050659;92:0.006836;80:0.004639;91:0.003693,0.000021,-0.000032,1.000000,1.000061,True,180718,81299,99405,0,71,542.6967
169,83,sweet_pepper,83,83,1,1,0.457562,0.457489,83:0.457489;0:0.216675;10:0.120392;45:0.031433;57:0.015289,0.000018,0.000778,1.000000,0.999237,True,161487,81870,79603,0,71,484.9459
170,9,bottle,9,9,1,1,0.802653,0.803436,9:0.803436;16:0.055664;69:0.013916;76:0.007629;40:0.005920,0.000021,0.000018,1.000000,1.000000,True,158001,79992,77995,0,71,474.4775
171,37,house,45,45,1,0,0.234056,0.233826,45:0.233826;33:0.144806;84:0.077454;47:0.050476;81:0.049805,0.000020,0.001105,0.999999,0.998901,True,158446,80874,77558,0,71,475.8138
172,4,beaver,4,4,1,1,0.617819,0.617859,4:0.617859;74:0.105713;55:0.039459;63:0.021057;33:0.020264,0.000014,0.000010,1.000000,1.000000,True,158469,80251,78204,0,71,475.8829
173,83,sweet_pepper,83,83,1,1,0.762143,0.762756,83:0.762756;0:0.069061;16:0.010162;10:0.008575;57:0.007660,0.000017,-0.000113,1.000000,1.000122,True,160148,81137,78997,0,71,480.9249
174,95,whale,95,95,1,1,0.723595,0.723999,95:0.723999;30:0.089508;69:0.017212;55:0.011566;73:0.011200,0.000017,-0.000141,1.000000,1.000153,True,158123,80669,77440,0,71,474.8438
175,83,sweet_pepper,57,57,1,0,0.257431,0.257172,57:0.257172;83:0.150055;53:0.141754;0:0.133179;2:0.061066,0.000019,0.000865,0.999999,0.999146,True,158402,80268,78120,0,71,475.6817
176,32,flatfish,24,24,1,0,0.126543,0.126373,24:0.126373;7:0.065460;18:0.054291;32:0.043365;63:0.038483,0.000015,0.001132,0.999999,0.998871,True,158972,81157,77801,0,71,477.3934
177,73,shark,30,30,1,0,0.302556,0.302368,30:0.302368;73:0.296692;95:0.243469;93:0.017883;72:0.013184,0.000018,0.000807,1.000000,0.999207,True,160715,81393,79308,0,71,482.6276
178,18,caterpillar,18,18,1,1,0.989302,0.905640,18:0.905640;6:0.013336;7:0.012207;1:0.008942;14:0.006348,0.001675,0.064298,0.999718,1.000183,True,158952,81056,77882,0,71,477.3333
179,40,lamp,40,40,1,1,0.989668,0.935883,40:0.935883;84:0.007751;51:0.006317;9:0.006165;57:0.005005,0.001077,0.036503,0.999913,1.000122,True,177583,97654,79915,0,71,533.2823
180,39,keyboard,39,39,1,1,0.954121,0.955475,39:0.955475;86:0.003265;25:0.002502;57:0.002258;22:0.001648,0.000026,-0.000203,1.000000,1.000244,True,158956,81161,77781,0,71,477.3453
181,64,possum,75,75,1,0,0.077041,0.076904,75:0.076904;14:0.069031;18:0.059296;39:0.044861;66:0.036835,0.000017,0.001408,0.999999,0.998596,True,175485,80924,94547,0,71,526.9820
182,22,clock,22,22,1,1,0.854601,0.855438,22:0.855438;61:0.011810;57:0.005737;8:0.005676;37:0.004944,0.000020,-0.000077,1.000000,1.000092,True,159490,81305,78171,0,71,478.9489
183,80,squirrel,80,80,1,1,0.469584,0.469635,80:0.469635;65:0.231018;36:0.151031;50:0.073486;34:0.007721,0.000021,0.000930,1.000000,0.999115,True,159227,80539,78674,0,71,478.1592
184,28,cup,16,16,1,0,0.276970,0.276825,16:0.276825;10:0.159332;28:0.106445;86:0.028625;61:0.026306,0.000013,0.001013,1.000000,0.998993,True,158047,80305,77728,0,71,474.6156
185,28,cup,28,28,1,1,0.909627,0.910675,28:0.910675;10:0.027527;40:0.015411;84:0.002472;16:0.001923,0.000025,0.000215,1.000000,0.999847,True,160209,81253,78942,0,71,481.1081
186,40,lamp,84,84,1,0,0.158931,0.158813,84:0.158813;40:0.099121;2:0.062714;51:0.045685;10:0.035248,0.000015,0.001225,1.000000,0.998779,True,164444,83214,81216,0,71,493.8258
187,95,whale,95,95,1,1,0.886888,0.887909,95:0.887909;30:0.054596;55:0.009094;72:0.008636;12:0.003479,0.000025,0.000131,1.000000,0.999939,True,160598,82292,78292,0,71,482.2763
188,98,woman,98,98,1,1,0.573745,0.573792,98:0.573792;35:0.118042;46:0.046478;11:0.037750;43:0.020233,0.000014,0.000102,1.000000,0.999908,True,184030,104506,79510,0,71,552.6426
189,83,sweet_pepper,83,83,1,1,0.945082,0.919342,83:0.919342;45:0.026978;70:0.006561;92:0.004883;0:0.004456,0.000518,0.005071,0.999939,1.000275,True,160868,81361,79493,0,71,483.0871
190,12,bridge,12,12,1,1,0.899580,0.900574,12:0.900574;81:0.018738;90:0.008575;17:0.005615;13:0.005157,0.000022,-0.000115,1.000000,1.000153,True,160599,80952,79633,0,71,482.2793
191,24,cockroach,7,7,1,0,0.639704,0.639801,7:0.639801;24:0.200256;75:0.021606;74:0.015839;79:0.007965,0.000016,0.000073,1.000000,0.999939,True,175317,95858,79445,0,71,526.4775
192,45,lobster,45,45,1,1,0.336540,0.336365,45:0.336365;83:0.075256;26:0.067505;98:0.042938;70:0.032410,0.000015,0.000860,1.000000,0.999146,True,160222,82582,77626,0,71,481.1471
193,13,bus,13,13,1,1,0.798760,0.799500,13:0.799500;58:0.036194;81:0.017426;39:0.007233;82:0.005005,0.000019,-0.000052,1.000000,1.000061,True,161067,82947,78106,0,71,483.6847
194,94,wardrobe,94,94,1,1,0.941713,0.942993,94:0.942993;87:0.007935;5:0.002106;84:0.002045;16:0.001801,0.000028,0.000048,1.000000,1.000000,True,160583,81963,78606,0,71,482.2312
195,24,cockroach,24,24,1,1,0.960817,0.932861,24:0.932861;7:0.018860;91:0.007843;20:0.003296;74:0.002594,0.000561,0.007215,0.999947,1.000153,True,160643,81768,78861,0,71,482.4114
196,58,pickup_truck,58,58,1,1,0.682260,0.682648,58:0.682648;89:0.053558;13:0.016754;60:0.011261;41:0.009369,0.000014,0.000095,1.000000,0.999908,True,159898,81442,78442,0,71,480.1742
197,63,porcupine,63,63,1,1,0.575199,0.575165,63:0.575165;42:0.098969;78:0.027191;74:0.017883;64:0.014404,0.000013,0.000066,1.000000,0.999939,True,160409,81038,79357,0,71,481.7087
198,7,beetle,7,7,1,1,0.786063,0.786926,7:0.786926;24:0.035431;18:0.029388;6:0.028595;14:0.015503,0.000022,-0.000070,1.000000,1.000092,True,161133,82763,78356,0,71,483.8829
199,87,television,87,87,1,1,0.898446,0.899567,87:0.899567;94:0.009705;22:0.008362;12:0.004456;25:0.003693,0.000025,0.000064,1.000000,0.999969,True,159140,80735,78391,0,71,477.8979
200,6,bee,6,6,1,1,0.980799,0.919312,6:0.919312;18:0.011780;88:0.010437;14:0.007751;79:0.006989,0.001232,0.035898,0.999845,1.000214,True,159938,81932,77992,0,71,480.2943
201,78,snake,78,78,1,1,0.951581,0.877686,78:0.877686;99:0.069794;45:0.009094;44:0.004333;83:0.002686,0.001480,0.032153,0.998683,1.000153,True,160381,82284,78083,0,71,481.6246
202,68,road,68,68,1,1,0.938028,0.939209,68:0.939209;12:0.009827;90:0.004486;49:0.002625;37:0.002563,0.000026,0.000029,1.000000,1.000031,True,174531,81697,92820,0,71,524.1171
203,60,plain,60,60,1,1,0.812724,0.813416,60:0.813416;71:0.040588;23:0.009277;49:0.008850;68:0.006042,0.000019,-0.000019,1.000000,1.000031,True,158472,80847,77611,0,71,475.8919
204,6,bee,6,6,1,1,0.989723,0.901459,6:0.901459;18:0.024139;79:0.013428;54:0.009216;14:0.006226,0.001767,0.069246,0.999505,1.000214,True,160506,82307,78185,0,71,482.0000
205,23,cloud,23,23,1,1,0.589276,0.589447,23:0.589447;71:0.204468;60:0.127655;49:0.003754;27:0.003693,0.000016,0.000169,1.000000,0.999847,True,159223,81055,78154,0,69,478.1471
206,44,lizard,44,44,1,1,0.216294,0.216125,44:0.216125;77:0.061340;91:0.052582;24:0.041992;93:0.029510,0.000015,0.001286,1.000000,0.998718,True,160228,81888,78326,0,71,481.1652
207,31,elephant,31,31,1,1,0.954987,0.932343,31:0.932343;19:0.015472;3:0.013702;21:0.003662;29:0.002960,0.000454,0.004535,0.999964,1.000122,True,160180,81030,79136,0,71,481.0210
208,80,squirrel,80,80,1,1,0.880818,0.881866,80:0.881866;50:0.012207;55:0.011292;77:0.010651;65:0.010498,0.000024,-0.000115,1.000000,1.000183,True,159985,81557,78414,0,71,480.4354
209,93,turtle,93,93,1,1,0.311549,0.311401,93:0.311401;50:0.073547;86:0.033722;74:0.031433;63:0.028961,0.000014,0.000711,1.000000,0.999298,True,159183,80511,78658,0,71,478.0270
210,73,shark,23,23,1,0,0.167831,0.167664,23:0.167664;73:0.124817;30:0.090424;95:0.039062;69:0.038330,0.000015,0.001194,1.000000,0.998810,True,160250,82149,78087,0,71,481.2312
211,98,woman,11,11,1,0,0.262625,0.262482,11:0.262482;46:0.172974;35:0.135559;98:0.110046;2:0.043701,0.000015,0.000707,1.000000,0.999298,True,160767,82600,78153,0,71,482.7838
212,49,mountain,49,49,1,1,0.750341,0.750854,49:0.750854;33:0.021027;59:0.019653;17:0.017883;96:0.014771,0.000017,-0.000050,1.000000,1.000061,True,158500,80948,77538,0,71,475.9760
213,90,train,33,33,1,0,0.262366,0.262115,33:0.262115;89:0.092926;90:0.063416;41:0.041901;81:0.031891,0.000014,0.000705,1.000000,0.999298,True,162076,82973,79089,0,71,486.7147
214,97,wolf,97,97,1,1,0.939144,0.940277,97:0.940277;34:0.008728;88:0.003418;64:0.002777;43:0.002289,0.000024,-0.000115,1.000000,1.000153,True,158042,80290,77738,0,71,474.6006
215,59,pine_tree,96,96,1,0,0.379624,0.379578,96:0.379578;59:0.166656;33:0.164856;47:0.095917;52:0.047577,0.000017,0.000866,1.000000,0.999146,True,161374,82948,78412,0,71,484.6066
216,2,baby,53,53,1,0,0.556388,0.556427,53:0.556427;57:0.195648;83:0.042236;2:0.037598;0:0.028778,0.000014,0.000068,1.000000,0.999939,True,159167,80645,78508,0,71,477.9790
217,67,ray,67,67,1,1,0.406616,0.406403,67:0.406403;73:0.169037;95:0.138702;30:0.074219;72:0.029053,0.000020,0.000807,1.000000,0.999207,True,159380,80866,78500,0,71,478.6186
218,16,can,9,9,1,0,0.667685,0.668030,9:0.668030;16:0.100372;83:0.094055;86:0.015747;18:0.008240,0.000018,0.000290,1.000000,0.999725,True,160071,82619,77438,0,71,480.6937
219,81,streetcar,81,81,1,1,0.853583,0.854645,81:0.854645;13:0.040741;90:0.018585;37:0.004608;33:0.004333,0.000025,0.000032,1.000000,1.000000,True,162839,83347,79478,0,71,489.0060
220,94,wardrobe,94,94,1,1,0.941076,0.942261,94:0.942261;5:0.007568;84:0.006195;87:0.003235;33:0.001892,0.000026,-0.000045,1.000000,1.000092,True,160665,82161,78490,0,71,482.4775
221,27,crocodile,68,68,1,0,0.159884,0.159698,68:0.159698;27:0.104095;91:0.046692;73:0.036591;33:0.034302,0.000015,0.001224,1.000000,0.998779,True,159107,81412,77681,0,71,477.7988
222,76,skyscraper,23,23,1,0,0.180502,0.180328,23:0.180328;71:0.160522;49:0.077484;60:0.053894;69:0.047974,0.000018,0.001287,1.000000,0.998718,True,160185,80683,79488,0,71,481.0360
223,77,snail,77,77,1,1,0.969706,0.941193,77:0.941193;51:0.009277;80:0.003845;70:0.003265;26:0.003082,0.000572,0.008761,0.999977,1.000214,True,158941,80763,78164,0,71,477.3003
224,12,bridge,12,12,1,1,0.324222,0.324005,12:0.324005;37:0.082764;68:0.076935;90:0.057892;81:0.042175,0.000016,0.000797,1.000000,0.999207,True,159545,80899,78632,0,71,479.1141
225,18,caterpillar,72,72,1,0,0.208486,0.208344,72:0.208344;55:0.132202;3:0.058655;4:0.054810;44:0.041351,0.000016,0.001197,1.000000,0.998810,True,161067,81815,79238,0,71,483.6847
226,0,apple,0,0,1,1,0.843256,0.844116,0:0.844116;57:0.032379;83:0.016785;53:0.004547;2:0.003204,0.000022,0.000017,1.000000,1.000000,True,159612,81403,78195,0,71,479.3153
227,76,skyscraper,76,76,1,1,0.650454,0.650879,76:0.650879;39:0.097260;33:0.017853;49:0.009583;12:0.009430,0.000016,0.000069,1.000000,0.999939,True,161605,83057,78534,0,71,485.3003
228,79,spider,79,79,1,1,0.886688,0.887634,79:0.887634;7:0.020630;18:0.006775;8:0.006134;6:0.005524,0.000022,0.000031,1.000000,1.000000,True,158937,81124,77799,0,71,477.2883
229,71,sea,71,71,1,1,0.667827,0.668243,71:0.668243;60:0.092834;12:0.062164;23:0.028809;69:0.015350,0.000018,0.000258,1.000000,0.999756,True,158887,79723,79150,0,71,477.1381
230,89,tractor,89,89,1,1,0.870540,0.871490,89:0.871490;17:0.012939;41:0.011566;85:0.007507;58:0.005463,0.000024,0.000125,1.000000,0.999908,True,157986,80588,77384,0,71,474.4324
231,57,pear,57,57,1,1,0.879899,0.880829,57:0.880829;53:0.017944;0:0.012054;40:0.007874;9:0.006409,0.000022,-0.000005,1.000000,1.000031,True,161254,82266,78974,0,71,484.2462
232,47,maple_tree,59,59,1,0,0.738481,0.739014,59:0.739014;52:0.123413;47:0.025513;68:0.006622;96:0.006226,0.000018,-0.000050,1.000000,1.000061,True,158804,80873,77917,0,71,476.8889
233,24,cockroach,24,24,1,1,0.939946,0.941254,24:0.941254;7:0.012299;91:0.003998;45:0.003479;81:0.002869,0.000027,-0.000031,1.000000,1.000092,True,159632,81868,77750,0,71,479.3754
234,65,rabbit,65,65,1,1,0.505671,0.505859,65:0.505859;36:0.244843;50:0.059723;64:0.038422;72:0.012238,0.000014,0.000132,1.000000,0.999878,True,161428,82557,78857,0,71,484.7688
235,0,apple,25,25,1,0,0.453620,0.453674,25:0.453674;39:0.213135;83:0.047943;5:0.030334;86:0.028809,0.000015,0.000864,1.000000,0.999146,True,158944,80726,78204,0,71,477.3093
236,32,flatfish,32,32,1,1,0.967964,0.928802,32:0.928802;46:0.020355;11:0.008148;15:0.003143;51:0.002747,0.000785,0.014518,0.999898,1.000183,True,159577,81165,78398,0,71,479.2102
237,36,hamster,36,36,1,1,0.809844,0.810547,36:0.810547;50:0.123108;34:0.006256;80:0.005859;74:0.005829,0.000025,0.000246,1.000000,0.999847,True,162151,82779,79358,0,71,486.9399
238,82,sunflower,82,82,1,1,0.873597,0.874512,82:0.874512;23:0.004120;13:0.003693;87:0.003510;66:0.003021,0.000023,0.000081,1.000000,0.999939,True,179690,96627,83049,0,71,539.6096
239,31,elephant,31,31,1,1,0.738548,0.738983,31:0.738983;19:0.116272;3:0.043976;21:0.018494;33:0.003906,0.000019,0.000092,1.000000,0.999939,True,158663,80724,77925,0,71,476.4655
240,23,cloud,23,23,1,1,0.762081,0.762665,23:0.762665;49:0.201813;60:0.002716;71:0.001984;76:0.001373,0.000020,-0.000077,1.000000,1.000122,True,160824,81009,79801,0,71,482.9550
241,24,cockroach,24,24,1,1,0.933855,0.935150,24:0.935150;7:0.019562;20:0.002625;82:0.002350;91:0.001984,0.000028,0.000124,1.000000,0.999939,True,158279,80798,77467,0,71,475.3123
242,34,fox,34,34,1,1,0.901029,0.902161,34:0.902161;43:0.014771;3:0.011810;36:0.011383;97:0.006042,0.000025,0.000035,1.000000,1.000031,True,158473,80597,77862,0,71,475.8949
243,21,chimpanzee,21,21,1,1,0.200812,0.200684,21:0.200684;75:0.086212;56:0.083466;59:0.052521;3:0.046509,0.000014,0.001194,1.000000,0.998810,True,161305,82374,78917,0,71,484.3994
244,11,boy,11,11,1,1,0.381959,0.381775,11:0.381775;35:0.179840;2:0.093384;98:0.084473;46:0.039581,0.000017,0.000708,1.000000,0.999298,True,158299,80981,77304,0,71,475.3724
245,53,orange,53,53,1,1,0.885780,0.886841,53:0.886841;83:0.012146;0:0.010681;57:0.009583;62:0.006470,0.000025,0.000186,1.000000,0.999847,True,158547,80261,78272,0,71,476.1171
246,80,squirrel,80,80,1,1,0.850515,0.841858,80:0.841858;77:0.068970;51:0.023804;34:0.015289;65:0.011414,0.000182,0.000090,0.999980,1.000275,True,158374,80713,77647,0,71,475.5976
247,44,lizard,44,44,1,1,0.628698,0.629028,44:0.629028;27:0.146149;93:0.082336;29:0.020020;78:0.016205,0.000018,0.000178,1.000000,0.999847,True,182666,100097,82555,0,71,548.5465
248,4,beaver,4,4,1,1,0.458820,0.458771,4:0.458771;74:0.094879;63:0.054443;50:0.040009;64:0.030914,0.000017,0.000774,1.000000,0.999237,True,159554,81566,77974,0,71,479.1411
249,39,keyboard,39,39,1,1,0.714133,0.714478,39:0.714478;88:0.018066;23:0.016357;16:0.011169;6:0.009308,0.000015,0.000220,1.000000,0.999786,True,159806,80993,78799,0,71,479.8979
250,91,trout,91,91,1,1,0.970220,0.947784,91:0.947784;73:0.006378;37:0.003326;32:0.002838;27:0.002167,0.000451,0.006098,0.999989,1.000183,True,158850,81088,77748,0,71,477.0270
251,16,can,16,16,1,1,0.906604,0.907745,16:0.907745;9:0.016693;28:0.004944;86:0.004944;94:0.004669,0.000028,0.000303,1.000000,0.999756,True,204016,125060,78942,0,71,612.6607
252,36,hamster,64,64,1,0,0.236049,0.235962,64:0.235962;36:0.206085;72:0.186432;3:0.083405;65:0.035339,0.000016,0.001203,1.000000,0.998810,True,158147,80696,77437,0,71,474.9159
253,68,road,68,68,1,1,0.912868,0.913940,68:0.913940;76:0.031982;12:0.005890;60:0.002380;90:0.002167,0.000025,0.000172,1.000000,0.999878,True,158892,81119,77759,0,71,477.1532
254,50,mouse,50,50,1,1,0.525920,0.525940,50:0.525940;74:0.196289;4:0.052795;2:0.022369;36:0.021545,0.000013,-0.000052,1.000000,1.000061,True,160402,81609,78779,0,71,481.6877
255,97,wolf,97,97,1,1,0.419248,0.419128,97:0.419128;66:0.069977;38:0.052948;43:0.038879;64:0.036041,0.000014,0.000767,1.000000,0.999237,True,158571,80696,77861,0,71,476.1892
256,58,pickup_truck,58,58,1,1,0.866056,0.867035,58:0.867035;13:0.028900;89:0.021057;48:0.005859;85:0.004547,0.000024,0.000093,1.000000,0.999939,True,158629,80781,77834,0,71,476.3634
