ID,Label,Label_Name,SW_Pred,SW_Name,HW_Pred,HW_Name,HW_eq_SW,HW_eq_GT,Scale,MAE,KL,Cos,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,Saturated
220,392,rock beauty,392,rock beauty,392,rock beauty,1,1,0.4384,0.001284,1.028877,0.931081,128798,52658,76126,16,312,0
221,914,yawl,914,yawl,914,yawl,1,1,0.3092,0.001266,1.030160,0.893473,139915,63222,76679,80,376,0
222,338,guinea pig,338,guinea pig,338,guinea pig,1,1,0.5430,0.000991,0.636203,0.959592,129366,53208,76144,32,328,0
223,619,lampshade,328,sea urchin,328,sea urchin,1,0,0.3800,0.001322,1.075741,0.968308,135441,59000,76427,16,312,0
224,711,perfume,711,perfume,711,perfume,1,1,0.3489,0.001402,1.223425,0.933534,134889,58339,76536,48,344,0
225,463,bucket,463,bucket,463,bucket,1,1,0.4118,0.001380,1.158244,0.958182,132937,56282,76641,16,312,0
226,751,racer,751,racer,751,racer,1,1,0.3864,0.001056,0.802075,0.946725,156343,77547,78782,64,360,0
227,72,black and gold garden spider,72,black and gold garden spider,72,black and gold garden spider,1,1,0.3101,0.001070,0.819816,0.900052,136157,59109,77034,0,296,0
228,311,grasshopper,311,grasshopper,311,grasshopper,1,1,0.3297,0.001176,0.921502,0.928071,137453,60654,76785,16,312,0
229,449,boathouse,449,boathouse,449,boathouse,1,1,0.4759,0.001084,0.806285,0.904088,127097,51524,75559,32,328,0
230,838,sunscreen,928,ice cream,631,lotion,0,0,0.5722,0.000891,0.496346,0.977450,131330,55373,75943,16,312,0
231,450,bobsled,450,bobsled,450,bobsled,1,1,0.5661,0.001092,0.723861,0.971822,152524,74178,78332,16,312,0
232,399,abaya,399,abaya,399,abaya,1,1,0.3107,0.001028,0.772120,0.956175,130665,55189,75462,32,328,0
233,907,wine bottle,440,beer bottle,440,beer bottle,1,0,0.4769,0.001216,0.975568,0.927996,130635,54163,76458,16,312,0
234,234,Rottweiler,234,Rottweiler,234,Rottweiler,1,1,0.3538,0.001245,0.986742,0.929191,126829,50615,76200,16,312,0
235,392,rock beauty,392,rock beauty,392,rock beauty,1,1,0.4320,0.001249,1.042493,0.903093,151637,73675,77948,16,312,0
236,71,scorpion,71,scorpion,71,scorpion,1,1,0.3159,0.001226,0.959107,0.994799,134369,57714,76641,0,296,0
237,249,malamute,250,Siberian husky,250,Siberian husky,1,0,0.8184,0.000386,0.111217,0.992995,172995,91844,81137,16,312,0
238,455,bottlecap,760,refrigerator,760,refrigerator,1,0,0.5145,0.001159,0.820713,0.957871,161852,81058,80780,32,328,0
239,499,cleaver,949,strawberry,949,strawberry,1,0,0.8172,0.000245,0.076370,0.979295,137912,60914,76984,48,344,0
240,938,cauliflower,938,cauliflower,938,cauliflower,1,1,0.4037,0.001165,0.884016,0.995420,132427,56081,76332,64,360,0
241,641,maraca,641,maraca,641,maraca,1,1,0.4309,0.001373,1.168715,0.950711,131606,55524,76068,64,360,0
242,83,prairie chicken,83,prairie chicken,83,prairie chicken,1,1,0.4255,0.001346,1.122399,0.934732,136945,59571,77360,0,296,0
243,704,parking meter,704,parking meter,704,parking meter,1,1,0.2969,0.001166,0.887124,0.995631,144474,67338,77122,32,328,0
244,785,seat belt,785,seat belt,785,seat belt,1,1,0.6506,0.000941,0.580620,0.973684,153302,73658,79630,80,376,0
245,582,grocery store,454,bookshop,454,bookshop,1,0,0.3876,0.001254,0.979740,0.981037,135807,58765,77028,32,328,0
246,115,sea slug,115,sea slug,115,sea slug,1,1,0.3580,0.001300,1.052585,0.985611,138616,57422,81180,0,296,0
247,157,papillon,230,Shetland sheepdog,230,Shetland sheepdog,1,0,0.4935,0.000922,0.598070,0.930964,128810,52707,76089,16,312,0
248,154,Pekinese,154,Pekinese,154,Pekinese,1,1,0.3841,0.001223,0.956538,0.948906,129437,53527,75896,16,312,0
249,590,hand-held computer,590,hand-held computer,590,hand-held computer,1,1,0.3153,0.001305,1.053459,0.942774,137471,60593,76864,48,344,0
250,875,trombone,875,trombone,875,trombone,1,1,0.5203,0.001248,1.002446,0.962630,129260,52951,76295,64,360,0
251,914,yawl,914,yawl,914,yawl,1,1,0.3040,0.001316,1.067967,0.938310,157969,77259,80696,64,377,0
252,761,remote control,918,crossword puzzle,918,crossword puzzle,1,0,0.5598,0.001140,0.847665,0.949867,142819,65110,77695,80,376,0
253,395,gar,395,gar,395,gar,1,1,0.4008,0.001270,1.018106,0.956382,128226,51781,76431,16,312,0
254,572,goblet,415,bakery,415,bakery,1,0,0.7458,0.000353,0.120398,0.971483,132166,51268,80884,16,312,0
255,413,assault rifle,413,assault rifle,413,assault rifle,1,1,0.6825,0.000626,0.272692,0.977615,126711,50974,75723,16,312,0
256,837,sunglasses,808,sombrero,808,sombrero,1,0,0.5835,0.001001,0.613843,0.969514,147064,68918,78132,64,360,0
257,482,cassette player,848,tape player,848,tape player,1,0,0.3628,0.000950,0.624084,0.944356,126367,50625,75728,48,344,0
258,228,komondor,228,komondor,228,komondor,1,1,0.3955,0.001332,1.081969,0.937795,129399,53060,76325,16,312,0
259,683,oboe,902,whistle,902,whistle,1,0,0.5903,0.000896,0.552521,0.948193,140058,63291,76753,64,360,0
260,941,acorn squash,941,acorn squash,941,acorn squash,1,1,0.1957,0.001155,0.877808,0.988281,143045,65875,77156,64,360,0
261,650,microphone,819,stage,819,stage,1,0,0.4692,0.001038,0.872618,0.861448,134092,57359,76719,48,344,0
262,971,bubble,971,bubble,971,bubble,1,1,0.3224,0.001266,1.021120,0.993223,132966,56139,76813,32,328,0
263,413,assault rifle,413,assault rifle,413,assault rifle,1,1,0.5195,0.001099,0.743929,0.960398,139287,61062,78211,16,312,0
264,88,macaw,88,macaw,88,macaw,1,1,0.3044,0.001176,0.895875,0.994417,136108,58480,77614,0,296,0
265,488,chain,488,chain,488,chain,1,1,0.2995,0.001301,1.056285,0.975512,129410,53157,76239,16,312,0
266,195,Boston bull,195,Boston bull,195,Boston bull,1,1,0.4313,0.001092,0.860776,0.904736,138784,60875,77895,16,312,0
267,550,espresso maker,550,espresso maker,550,espresso maker,1,1,0.3412,0.001429,1.260912,0.972805,130648,54632,76002,64,360,0
268,711,perfume,968,cup,968,cup,1,0,0.7577,0.000409,0.143073,0.968562,143201,65688,77499,32,328,0
269,44,alligator lizard,71,scorpion,71,scorpion,1,0,0.3463,0.001430,1.248735,0.953123,142543,64898,77631,0,296,0
270,242,boxer,242,boxer,242,boxer,1,1,0.5186,0.000870,0.564980,0.960994,138011,61246,76751,16,312,0
271,554,fireboat,554,fireboat,554,fireboat,1,1,0.2817,0.001346,1.125472,0.963364,127249,50600,76635,32,328,0
272,698,palace,698,palace,698,palace,1,1,0.7610,0.000395,0.135513,0.983234,127303,51066,76223,48,344,0
273,646,maze,646,maze,646,maze,1,1,0.4969,0.001267,0.985942,0.993358,136169,59783,76372,80,376,0
274,292,tiger,292,tiger,292,tiger,1,1,0.3320,0.001127,0.833819,0.939710,130324,54010,76300,32,328,0
275,888,viaduct,888,viaduct,888,viaduct,1,1,0.3284,0.001269,1.009573,0.973197,150599,72640,77945,80,376,0
276,161,basset,212,English setter,212,English setter,1,0,0.3998,0.001158,1.061388,0.793305,135700,58637,77049,16,312,0
277,66,horned viper,66,horned viper,66,horned viper,1,1,0.2707,0.001297,1.037602,0.938879,151029,71930,79085,0,296,0
278,136,European gallinule,136,European gallinule,136,European gallinule,1,1,0.2518,0.001230,0.964680,0.988719,130369,53554,76801,16,312,0
279,191,Airedale,189,Lakeland terrier,189,Lakeland terrier,1,0,0.4438,0.001131,0.829257,0.914053,134624,53802,80808,16,312,0
280,88,macaw,88,macaw,88,macaw,1,1,0.2649,0.001117,0.825931,0.997258,139794,62210,77570,0,296,0
281,357,mink,357,mink,357,mink,1,1,0.3886,0.001250,0.997213,0.918037,131871,55413,76444,16,312,0
282,424,barbershop,480,cash machine,480,cash machine,1,0,0.5205,0.001106,0.782065,0.945108,132439,55948,76477,32,328,0
283,821,steel arch bridge,821,steel arch bridge,821,steel arch bridge,1,1,0.4162,0.001227,0.955398,0.990808,129813,53599,76200,64,360,0
284,758,reel,512,corkscrew,512,corkscrew,1,0,0.4577,0.000970,0.696554,0.848382,135779,59127,76638,64,360,0
285,194,Dandie Dinmont,194,Dandie Dinmont,194,Dandie Dinmont,1,1,0.3987,0.001079,0.842968,0.894961,148561,68700,79847,16,312,0
286,673,mouse,918,crossword puzzle,918,crossword puzzle,1,0,0.4004,0.001313,1.072228,0.968564,131450,54557,76879,48,344,0
287,828,strainer,967,espresso,967,espresso,1,0,0.6392,0.000593,0.254034,0.962410,136762,59563,77185,48,344,0
288,703,park bench,703,park bench,703,park bench,1,1,0.3111,0.001167,0.889239,0.996743,131151,55020,76117,64,360,0
289,541,drum,541,drum,541,drum,1,1,0.4145,0.001258,1.007629,0.933342,130734,54171,76549,32,328,0
290,999,toilet tissue,999,toilet tissue,999,toilet tissue,1,1,0.4490,0.001172,0.955783,0.887307,142098,64939,77145,80,376,0
291,216,clumber,216,clumber,216,clumber,1,1,0.3752,0.000758,0.461752,0.960972,134843,57918,76911,16,312,0
292,926,hot pot,926,hot pot,926,hot pot,1,1,0.4551,0.001007,0.659206,0.925734,135232,58575,76643,48,344,0
293,2,great white shark,4,hammerhead,4,hammerhead,1,0,0.5450,0.001083,0.764088,0.959716,128029,51758,76257,0,296,0
294,33,loggerhead,33,loggerhead,33,loggerhead,1,1,0.5744,0.000845,0.524714,0.940583,154647,75242,79391,0,296,0
295,61,boa constrictor,61,boa constrictor,61,boa constrictor,1,1,0.3743,0.001228,0.998255,0.907244,137104,60353,76737,0,296,0
296,699,panpipe,699,panpipe,699,panpipe,1,1,0.4480,0.001225,1.040391,0.901827,131966,54670,77282,32,328,0
297,451,bolo tie,451,bolo tie,451,bolo tie,1,1,0.3911,0.001299,1.053655,0.990865,134542,57488,77040,16,312,0
298,756,rain barrel,756,rain barrel,756,rain barrel,1,1,0.5141,0.001288,1.008141,0.968835,135377,58011,77352,48,344,0
299,837,sunglasses,977,sandbar,977,sandbar,1,0,0.6715,0.000656,0.319766,0.962040,132499,55679,76806,64,360,0
300,96,toucan,96,toucan,96,toucan,1,1,0.2864,0.001120,0.828891,0.995232,133621,56713,76894,0,296,0
301,628,liner,628,liner,628,liner,1,1,0.3594,0.001255,0.998140,0.992214,138941,61647,77280,32,328,0
302,530,digital clock,530,digital clock,530,digital clock,1,1,0.2975,0.001200,0.929078,0.992539,147043,68559,78470,64,360,0
303,982,groom,608,jean,608,jean,1,0,0.8358,0.000269,0.076250,0.991231,131167,54489,76664,48,344,0
304,732,Polaroid camera,732,Polaroid camera,732,Polaroid camera,1,1,0.3186,0.001349,1.126832,0.965434,130572,54130,76428,48,344,0
305,370,guenon,370,guenon,370,guenon,1,1,0.3325,0.001349,1.108473,0.942481,137795,60360,77421,16,312,0
306,334,porcupine,334,porcupine,334,porcupine,1,1,0.3652,0.001198,0.922498,0.994110,133280,56693,76573,16,312,0
307,879,umbrella,879,umbrella,879,umbrella,1,1,0.4352,0.001276,1.019889,0.993347,150130,72033,78083,64,360,0
308,0,tench,0,tench,0,tench,1,1,0.3227,0.001309,1.060494,0.968261,138042,60816,77212,0,296,0
309,267,standard poodle,267,standard poodle,267,standard poodle,1,1,0.4979,0.001105,0.810258,0.931708,137814,60910,76890,32,328,0
310,708,pedestal,708,pedestal,708,pedestal,1,1,0.4547,0.001098,0.771164,0.941505,142889,65201,77674,64,360,0
311,935,mashed potato,935,mashed potato,935,mashed potato,1,1,0.2892,0.001254,1.001860,0.988817,135513,58640,76859,96,392,0
312,264,Cardigan,264,Cardigan,264,Cardigan,1,1,0.3817,0.001272,1.004045,0.960677,136839,59897,76928,32,328,0
313,292,tiger,292,tiger,292,tiger,1,1,0.3764,0.001160,0.874169,0.941457,131646,54785,76847,16,312,0
314,573,go-kart,573,go-kart,573,go-kart,1,1,0.5464,0.001185,0.871554,0.962154,132572,56103,76455,32,328,0
315,861,toilet seat,861,toilet seat,861,toilet seat,1,1,0.4152,0.001418,1.267301,0.929497,136725,59843,76868,64,360,0
316,91,coucal,23,vulture,23,vulture,1,0,0.6365,0.000724,0.358471,0.963286,133899,57305,76580,0,296,0
317,179,Staffordshire bullterrier,179,Staffordshire bullterrier,179,Staffordshire bullterrier,1,1,0.4386,0.001357,1.146615,0.928372,129945,53525,76406,16,312,0
318,965,burrito,965,burrito,965,burrito,1,1,0.2901,0.001341,1.124481,0.975726,127900,51851,76035,32,328,0
319,270,white wolf,270,white wolf,270,white wolf,1,1,0.3957,0.001161,0.926952,0.890185,148616,70262,78340,32,328,0
320,29,axolotl,29,axolotl,29,axolotl,1,1,0.3619,0.001259,0.997025,0.988584,132159,55486,76659,0,296,0
321,850,teddy,710,pencil sharpener,710,pencil sharpener,1,0,0.6541,0.000716,0.341515,0.961011,130060,53950,76096,32,328,0
322,608,jean,597,holster,597,holster,1,0,0.5351,0.001054,0.745170,0.930349,137916,60953,76949,48,344,0
323,4,hammerhead,2,great white shark,2,great white shark,1,0,0.2801,0.000719,0.476104,0.976621,132897,56682,76201,0,296,0
324,220,Sussex spaniel,233,Bouvier des Flandres,233,Bouvier des Flandres,1,0,0.5897,0.000658,0.321893,0.955651,134523,57768,76741,16,312,0
325,113,snail,428,barrow,428,barrow,1,0,0.8116,0.000312,0.093038,0.989134,132418,55847,76557,16,312,0
326,424,barbershop,415,bakery,415,bakery,1,0,0.4326,0.000886,0.581409,0.918821,137646,59500,78132,16,312,0
327,405,airship,405,airship,405,airship,1,1,0.2243,0.001120,0.832634,0.995583,157238,77317,79907,32,328,0
328,116,chiton,116,chiton,116,chiton,1,1,0.3846,0.001250,1.134356,0.823811,136767,59428,77325,0,296,0
329,222,kuvasz,222,kuvasz,222,kuvasz,1,1,0.3287,0.001389,1.280719,0.860172,139390,62364,77012,16,312,0
330,159,Rhodesian ridgeback,159,Rhodesian ridgeback,159,Rhodesian ridgeback,1,1,0.4775,0.000942,0.687294,0.874808,132937,56319,76604,16,312,0
331,447,binoculars,447,binoculars,447,binoculars,1,1,0.5151,0.001151,0.926995,0.922947,132267,55871,76382,16,312,0
332,809,soup bowl,809,soup bowl,809,soup bowl,1,1,0.4128,0.001081,0.903654,0.845875,127691,51236,76441,48,344,0
333,237,miniature pinscher,237,miniature pinscher,237,miniature pinscher,1,1,0.3416,0.001196,0.903356,0.918846,137944,61042,76888,16,312,0
334,975,lakeside,975,lakeside,975,lakeside,1,1,0.5491,0.000956,0.679281,0.915015,129608,53369,76225,48,344,0
335,104,wallaby,104,wallaby,104,wallaby,1,1,0.3628,0.001409,1.227843,0.919197,126819,50276,76529,0,296,0
336,13,junco,13,junco,13,junco,1,1,0.2727,0.001148,0.861969,0.993961,178753,73630,105109,0,296,0
337,897,washer,897,washer,897,washer,1,1,0.4018,0.001292,1.044353,0.990070,136673,58773,77886,48,344,0
338,280,grey fox,280,grey fox,280,grey fox,1,1,0.3797,0.001216,0.931414,0.955014,134681,57493,77174,16,312,0
339,388,giant panda,388,giant panda,388,giant panda,1,1,0.3762,0.001207,0.936008,0.995205,127760,51971,75775,48,344,0
340,617,lab coat,617,lab coat,617,lab coat,1,1,0.4332,0.001321,1.076187,0.986993,139490,61196,78280,32,328,0
341,538,dome,538,dome,538,dome,1,1,0.3198,0.001211,0.939434,0.987855,134739,54987,79738,48,344,0
342,55,green snake,55,green snake,55,green snake,1,1,0.4580,0.000952,0.648488,0.939432,130437,54265,76158,0,296,0
343,780,schooner,780,schooner,780,schooner,1,1,0.3904,0.001319,1.074798,0.971366,135517,59232,76271,64,360,0
344,888,viaduct,888,viaduct,888,viaduct,1,1,0.3643,0.001214,0.947673,0.993852,146737,68733,77990,80,376,0
345,834,suit,834,suit,834,suit,1,1,0.6221,0.000865,0.506445,0.967901,150170,71671,78485,48,344,0
346,216,clumber,216,clumber,216,clumber,1,1,0.5082,0.000838,0.499506,0.920473,127257,51275,75968,16,312,0
347,720,pill bottle,720,pill bottle,720,pill bottle,1,1,0.6521,0.000688,0.332647,0.957085,137470,60824,76632,32,328,0
348,180,American Staffordshire terrier,180,American Staffordshire terrier,180,American Staffordshire terrier,1,1,0.4511,0.001077,0.811261,0.934093,128575,52563,75998,16,312,0
349,238,Greater Swiss Mountain dog,238,Greater Swiss Mountain dog,238,Greater Swiss Mountain dog,1,1,0.3701,0.001179,0.900818,0.906841,134610,58092,76504,16,312,0
350,164,bluetick,164,bluetick,164,bluetick,1,1,0.5152,0.001017,0.766268,0.893678,132284,55642,76628,16,312,0
351,485,CD player,485,CD player,485,CD player,1,1,0.5429,0.000667,0.374193,0.967679,140129,62894,77221,32,328,0
352,640,manhole cover,640,manhole cover,640,manhole cover,1,1,0.3806,0.001190,0.913143,0.994215,130322,53945,76363,64,360,0
353,481,cassette,481,cassette,481,cassette,1,1,0.3529,0.001348,1.177960,0.879397,142269,65086,77169,32,328,0
354,492,chest,492,chest,492,chest,1,1,0.5343,0.001110,0.839918,0.928446,138724,61649,77061,48,344,0
355,422,barbell,422,barbell,422,barbell,1,1,0.3683,0.001298,1.050111,0.985060,132634,56157,76463,32,328,0
356,173,Ibizan hound,215,Brittany spaniel,215,Brittany spaniel,1,0,0.4109,0.001096,0.856880,0.903233,131547,55464,76069,16,312,0
357,657,missile,884,vault,884,vault,1,0,0.6505,0.000655,0.286239,0.980181,134166,58110,76042,32,328,0
358,941,acorn squash,941,acorn squash,941,acorn squash,1,1,0.4310,0.000984,0.647228,0.945374,143167,65181,77972,32,328,0
359,907,wine bottle,749,quill,749,quill,1,0,0.6970,0.000486,0.207337,0.939644,132572,51373,81185,48,344,0
360,215,Brittany spaniel,267,standard poodle,267,standard poodle,1,0,0.6431,0.000634,0.309769,0.951874,129442,53178,76250,32,328,0
361,686,oil filter,685,odometer,685,odometer,1,0,0.5200,0.000907,0.643449,0.874642,147032,68364,78654,48,344,0
362,680,nipple,680,nipple,680,nipple,1,1,0.5073,0.001063,0.757697,0.925359,132294,55910,76370,32,328,0
363,16,bulbul,19,chickadee,19,chickadee,1,0,0.3999,0.000934,0.588936,0.967351,133516,56585,76917,0,296,0
364,210,German short-haired pointer,246,Great Dane,246,Great Dane,1,0,0.4306,0.001160,0.950120,0.903844,134350,54252,80084,16,312,0
365,700,paper towel,965,burrito,965,burrito,1,0,0.6865,0.000582,0.242937,0.958176,137459,60361,77084,48,344,0
366,616,knot,616,knot,616,knot,1,1,0.4823,0.001225,0.977252,0.940320,127058,50892,76152,48,344,0
367,728,plastic bag,921,book jacket,921,book jacket,1,0,0.7860,0.000332,0.099717,0.987877,126526,50782,75730,80,376,0
368,509,confectionery,692,packet,692,packet,1,0,0.7067,0.000633,0.311144,0.964341,141834,63120,78700,64,360,0
369,738,pot,738,pot,738,pot,1,1,0.4420,0.001368,1.141792,0.965106,128875,52606,76255,48,344,0
370,252,affenpinscher,252,affenpinscher,252,affenpinscher,1,1,0.3164,0.001410,1.215200,0.940751,150874,72434,78426,16,312,0
371,595,harvester,595,harvester,595,harvester,1,1,0.2714,0.001153,0.886879,0.904345,127048,51244,75790,48,344,0
372,4,hammerhead,2,great white shark,2,great white shark,1,0,0.3833,0.001121,0.895847,0.924320,138196,60822,77360,0,296,0
373,808,sombrero,515,cowboy hat,515,cowboy hat,1,0,0.3915,0.001192,0.971717,0.935888,136268,59342,76912,32,328,0
374,809,soup bowl,951,lemon,951,lemon,1,0,0.7944,0.000318,0.092719,0.986929,127678,51834,75830,16,312,0
375,782,screen,527,desktop computer,527,desktop computer,1,0,0.4344,0.001034,0.773710,0.873698,138018,61265,76739,48,344,0
376,645,maypole,645,maypole,645,maypole,1,1,0.2396,0.001107,0.820487,0.998026,134420,56550,77856,48,344,0
377,9,ostrich,9,ostrich,9,ostrich,1,1,0.3446,0.001232,0.965199,0.993110,134672,57461,77197,0,296,0
378,421,bannister,421,bannister,421,bannister,1,1,0.4016,0.001284,1.026175,0.988679,142230,65047,77169,48,344,0
379,699,panpipe,699,panpipe,699,panpipe,1,1,0.5312,0.001113,0.781697,0.974621,140243,59615,80614,64,360,0
380,514,cowboy boot,514,cowboy boot,514,cowboy boot,1,1,0.3588,0.001304,1.066209,0.990094,128512,52777,75721,64,360,0
381,228,komondor,228,komondor,228,komondor,1,1,0.2496,0.001162,0.879980,0.995802,129527,52815,76698,16,312,0
382,520,crib,520,crib,520,crib,1,1,0.4465,0.001185,0.942619,0.916565,137450,60569,76867,48,344,0
383,997,bolete,947,mushroom,947,mushroom,1,0,0.4699,0.000794,0.484774,0.919710,131342,54708,76620,16,312,0
384,565,freight car,565,freight car,565,freight car,1,1,0.2883,0.001239,0.977062,0.988988,130929,52960,77955,32,328,0
385,180,American Staffordshire terrier,242,boxer,242,boxer,1,0,0.4646,0.000886,0.542398,0.957262,130821,54586,76221,16,312,0
386,302,ground beetle,302,ground beetle,302,ground beetle,1,1,0.3514,0.001208,0.976986,0.875681,145250,65500,79736,16,329,0
387,319,dragonfly,319,dragonfly,319,dragonfly,1,1,0.3344,0.001294,1.038426,0.956790,138149,61495,76640,16,312,0
388,707,pay-phone,707,pay-phone,707,pay-phone,1,1,0.5917,0.000928,0.563695,0.954545,128653,52308,76331,64,360,0
389,293,cheetah,293,cheetah,293,cheetah,1,1,0.4114,0.001327,1.067482,0.952946,137400,60114,77272,32,328,0
390,809,soup bowl,544,Dutch oven,544,Dutch oven,1,0,0.5561,0.000606,0.318563,0.938678,130871,54339,76518,32,328,0
391,464,buckle,464,buckle,464,buckle,1,1,0.5823,0.000893,0.505713,0.971836,129186,52934,76238,16,312,0
392,467,butcher shop,467,butcher shop,467,butcher shop,1,1,0.2870,0.001235,0.969355,0.985098,132358,56040,76304,16,312,0
393,379,howler monkey,379,howler monkey,379,howler monkey,1,1,0.3256,0.001027,0.853008,0.879727,139431,61746,77671,16,312,0
394,37,box turtle,37,box turtle,37,box turtle,1,1,0.2854,0.001164,0.847283,0.888869,131812,55369,76429,0,296,0
395,187,Yorkshire terrier,187,Yorkshire terrier,187,Yorkshire terrier,1,1,0.3881,0.000961,0.736517,0.914180,142376,64949,77413,16,312,0
396,202,soft-coated wheaten terrier,202,soft-coated wheaten terrier,202,soft-coated wheaten terrier,1,1,0.5095,0.001295,1.077002,0.947034,137855,61242,76599,16,312,0
397,410,apiary,410,apiary,410,apiary,1,1,0.3253,0.001143,0.858576,0.996511,138992,58004,80974,16,312,0
